cluster_id,product_code,description,cluster_size
cluster_72,900081,PIEROGI POTATO ONION-8KG,4
cluster_72,900084,PIEROGI SPINACH FETA-8KG,4
cluster_268,20401,PIG -  Whole with Head 150#,3
cluster_268,40019980,"Whole Pig, Large (100-150#)",3
cluster_268,289100,"WHOLE PIG, 90-100#",3
cluster_119,86174800,"Pizza, Beef Chicken, Halal 6ct",7
cluster_119,86204800,"Pizza, beef Pepperoni, Halal 6ct",7
cluster_119,86234800,"Pizza, Beef Salami, Halal 6ct",7
cluster_119,86264800,"Pizza, Beef Sausage, Halal 6ct",7
cluster_119,86144800,"Pizza, Cheese, Halal 6ct",7
cluster_119,86294800,"Pizza, Supreme, Halal 6ct",7
cluster_119,86324800,"Pizza, Vegetable, Halal 6ct",7
cluster_58,84241,SOUP CUPS Plastic   24oz  HS,4
cluster_58,87240,Plastic Soup Cup 24oz - S 24,4
cluster_58,84080,Plastic Soup  CUPS  8oz  HS-S8,4
cluster_58,84130,SOUP CUPS plastic  32oz  HS-S32,4
cluster_428,38812100,Sausage Polish Smoked-4/1,5
cluster_428,SP710,POLISH SAUSAGE 5/1,5
cluster_428,22222223,Pork Sausage Maxwell Polish Smoked 5-1,5
cluster_428,38815149,"Sausage Polish 5/1 Vienna Skinless 6""",5
cluster_428,38867007,"Sausage Beef Polish Smoked 4/1 -6""",5
cluster_508,20070,Pork B/I Shoulder Butts FROZEN,4
cluster_508,22126,HOT DOG V SKL-z 4-1 6-in 013040 10#,4
cluster_508,20080,Pork Boneless Butt IBP/Seaboard,4
cluster_508,20050,Pork C.T. Butts boneless //ibp//,4
cluster_512,131701,PORK BACK RIB AMI 2.25- 33#-z,19
cluster_512,131224,PORK SPARE RIB-STL AMI 2.50- 33#-z,19
cluster_512,13123020,PORK SPARE RIB-STL COM744 PLD 12P-z,19
cluster_512,13177I2,PORK SPARE RIB IND SMF-22235-z,19
cluster_512,131223,PORK SPARE RIB-STL AMI 2.25- 32#-z,19
cluster_512,13123011,PORK SPARE RIB-STL COM45792-z **,19
cluster_512,131700,PORK BACK RIB AMI 2.25- 33# r,19
cluster_512,13123020,PORK SPARE RIB-STL COM744 PLD 12P-z,19
cluster_512,13174,PORK BACK RIB WIC 2.00- 31#-z,19
cluster_512,13170,PORK BACK RIB AMI 2.00- 42330-z,19
cluster_512,13177IN,PORK SPARE RIB IND MED-20504,19
cluster_512,13170C,PORK BACK RIB AMI 2.00- 42330 r,19
cluster_512,13166C,PORK BACK RIB WIC 1.75- LE31#-z,19
cluster_512,13160A,PORK BACK RIB AMI 1.75- 33# r,19
cluster_512,131501,PORK BACK RIB AMI 1.50- 33#-z,19
cluster_512,1315712,PORK SPARE RIB COM LGT 45712,19
cluster_512,13178575,PORK SPARE RIB COM LGT-45575-z,19
cluster_512,13160,PORK BACK RIB AMI 1.75- 33#-z,19
cluster_512,13129,PORK SPARE RIB-STL WIC-PLD 2.50#-z,19
cluster_513,1317619,PORK BACK RIB COM 2.5- #699 12P,6
cluster_513,1317619,PORK BACK RIB COM 2.5- #699 12P,6
cluster_513,13145759,PORK BACK RIB COM 2.5up #759**-z,6
cluster_513,1355704,PORK BACK RIB COM 2d #702 IVP 12P,6
cluster_513,13155798,PORK BACK RIB COM 2up #798 4/3P,6
cluster_513,13155798,PORK BACK RIB COM 2up #798 4/3P,6
cluster_489,43029990,PORK BELLY SNG/RIB SKIN-ON,12
cluster_489,35110000,Pork Belly W/Ribmeat B/In Skin-off,12
cluster_489,280019,PORK SKINS,12
cluster_489,13050099,PORK BELLY SNG/RIB SKIN-ON ~M 4CT,12
cluster_489,22242,Pork Belly  SKINS  Moesle 40 #,12
cluster_489,13054,PORK BELLY SKIN-ON ~M STA 4ct,12
cluster_489,13050P,PORK BELLY SKIN-ON ~M FED 4CT,12
cluster_489,40149990,PORK SKIN,12
cluster_489,40149990,PORK SKIN,12
cluster_489,13050P,PORK BELLY SKIN-ON ~M FED 4CT,12
cluster_489,35113904,Pork Belly W/Ribmeat Bone In S/On,12
cluster_489,13208780,PORK SKIN-z MOS 40#,12
cluster_454,40201010,"Tongue, Pork IBP (#30)",7
cluster_454,4271010,"Pork Hocks, Pork IBP (30#)",7
cluster_454,13225,PORK TONGUES-z IBP UNSC 30#-z,7
cluster_454,1320911,PORK EARS-z IBP 30#,7
cluster_454,13208I,PORK HEARTS-z IBP 30#,7
cluster_454,13209E1,PORK EARS-z IND 30#,7
cluster_454,13208689,PORK EARS ~MARKET 30#,7
cluster_507,133292,PORK Chop BICC16s FRC10#,15
cluster_507,133289,PORK Chop BICC06s FRC 10#,15
cluster_507,133286,PORK Chop BICC06s 10#,15
cluster_507,13334019,PORK Chop BI RIB CC08s 10#,15
cluster_507,1332898,PORK Chop BICC08s FRC 10#,15
cluster_507,133285,PORK Chop BICC05s 10# - z,15
cluster_507,13328993,PORK Chop BICC00s CTS 10#,15
cluster_507,13328722,PORK Chop BICC07s 10#,15
cluster_507,13334010,PORK Chop BI RIB CC06s 10#,15
cluster_507,133284,PORK Chop BICC04s 10#,15
cluster_507,1332897A,PORK Chop BICC10s 10#,15
cluster_507,133287,PORK Chop BICC08s 10#,15
cluster_507,133285,PORK Chop BICC05s 10# - z,15
cluster_507,13328028,PORK Chop BICC08s DUROC 10#-IVP,15
cluster_507,1332899,PORK Chop BICC14s FRC 10# IVP,15
cluster_506,13332307,PORK Chop BNL CC00s BTFLY CTS,5
cluster_506,13328914,PORK Chop BNL CC04s 10# LP,5
cluster_506,13328913,PORK Chop BNL CC05s 10# LP,5
cluster_506,13328916,PORK Chop BNL CC07s,5
cluster_506,13328918,PORK Chop BNL CC08s,5
cluster_538,33715000,Pork Loin Chop Bone In 5oz,18
cluster_538,32010040,Pork Rib Chop Bone In 4oz,18
cluster_538,33954000,Pork Loin Chop Bone In 4oz,18
cluster_538,32112140,Pork Rib Chop Bone In 14oz,18
cluster_538,32010060,Pork Rib Chop Bone In 6oz,18
cluster_538,33770120,Pork Loin Chop Bone In 12oz,18
cluster_538,33770070,Pork Loin Chop Bone In 7oz,18
cluster_538,32010070,Pork Rib Chop Bone In 7oz,18
cluster_538,32010050,Pork Rib Chop Bone In 5oz,18
cluster_538,33911000,Pork Loin Chop Bone In 10oz,18
cluster_538,32110120,Pork Rib Chop Bone In 12oz,18
cluster_538,33959000,Pork Loin Chop Bone In 9oz,18
cluster_538,33770160,Pork Loin Chop Bone In 16oz,18
cluster_538,33718001,"Pork Loin Chop Bone In 14oz 1-2"" bone",18
cluster_538,32112160,Pork Rib Chop Bone In 16oz,18
cluster_538,33966500,Pork Loin Chop Bone In 6.5-7oz,18
cluster_538,33770140,Pork Loin Chop Bone In 14oz,18
cluster_538,33718014,Pork Loin Chop Double Bone In 14oz,18
cluster_544,SP2141,PORK CHOP   BONELESS   4 OZ,12
cluster_544,240041,"PORK CHOP BONELESS, 4OZ",12
cluster_544,240053,"PORK CHOP BONELESS, 5OZ",12
cluster_544,240084,"PORK CHOP BONELESS, 8OZ",12
cluster_544,240042,"PORK CHOP CC BONELESS, 4OZ",12
cluster_544,240054,"PORK CHOP CC BONELESS, 5OZ",12
cluster_544,240085,"PORK CHOP CC BONELESS, 8OZ",12
cluster_544,33024000,Pork Loin Chop Boneless 4oz,12
cluster_544,33024001,Pork Loin Chop Boneless 5oz,12
cluster_544,33726001,Pork Loin Chop Boneless 6oz,12
cluster_544,33759000,Pork Loin Chop Boneless 8oz,12
cluster_544,33727250,Pork Loin Chops Boneless 7oz,12
cluster_546,240043,"PORK CHOP CC, 4OZ",5
cluster_546,240086,"PORK CHOP CC, 8OZ",5
cluster_546,240065,"PORK CHOP CC, 6OZ",5
cluster_546,240055,"PORK CHOP CC, 5OZ",5
cluster_546,240075,"PORK CHOP CC, 7OZ",5
cluster_534,240089,"PORK CHOP FRENCHED, 8OZ",4
cluster_534,240102,"PORK CHOP FRENCHED, 10OZ",4
cluster_534,240077,"PORK CHOP FRENCHED, 7OZ",4
cluster_534,240094,"PORK CHOP FRENCHED, 9OZ",4
cluster_541,240076,"PORK CHOP T-BONE, 7OZ",4
cluster_541,240088,"PORK CHOP T-BONE, 8OZ",4
cluster_541,240066,"PORK CHOP T-BONE, 6OZ",4
cluster_541,240101,"PORK CHOP T-BONE, 10OZ",4
cluster_530,133290,PORK Chop-z BICC-AMI-06 oz 10#,6
cluster_530,13328,PORK Chop-z BICC-AMI-07 oz 10#,6
cluster_530,13328704,PORK Chop-z BICC08 oz 10# AMIT,6
cluster_530,13328979,PORK Chop-z BICC10 oz 10#,6
cluster_530,13320B,PORK Chop-z BIEE04 oz 10#,6
cluster_530,13328915,PORK Chop-z BNL CC06 oz,6
cluster_532,207900010,"Tenderloin, Pork 5oz",6
cluster_532,240057,"PORK TENDER FILET, 5OZ",6
cluster_532,240047,"PORK TENDER FILET, 4OZ",6
cluster_532,290050,"PORK CUTLET, 5OZ",6
cluster_532,240037,"PORK TENDER FILET, 3OZ",6
cluster_532,290040,"PORK CUTLET, 4OZ",6
cluster_475,13208203,PORK DICED KABOB 1.5-OZ 10#,5
cluster_475,13198,PORK DICED KABOB 4-oz FMC 10#-z,5
cluster_475,131986,PORK DICED KABOB 6-oz FMC 10#,5
cluster_475,1319867,PORK DICED KABOB-z 8-oz FMC 2/5#,5
cluster_475,290031,"PORK KABOB, 3OZ",5
cluster_492,13006B,PORK HAM BNL SKL ~M FED,6
cluster_492,13029,PORK SHL PICNIC BI S/ON ~M FED,6
cluster_492,13024,PORK SHL PICNIC BI SKNL FED,6
cluster_492,1302408,PORK SHL PICNIC BNL S/ON ~M,6
cluster_492,13026B,PORK SHL PICNIC BNL SKL-XT ~M FED,6
cluster_492,130264,PORK SHL PICNIC BNL SKL-XT ~M STA,6
cluster_468,82011440,"Smoked Tails, Pork Belmont #15125",31
cluster_468,82111440,"Smoked Loins, Pork Belmont #10460",31
cluster_468,20262,Smoked Pork Hocks fzn,31
cluster_468,82074610,"Smoked Neckbone, Pork Retail P. M. #3855",31
cluster_468,82045810,"Smoked Skins, Pork Alex Deli",31
cluster_468,82165810,"Smoked Hocks, Pork Alex Deli",31
cluster_468,41548850,Turkey Necks Smoked,31
cluster_468,34467000,Pork Ham Hocks Smoked,31
cluster_468,84039990,"Smoked Necks,Turkey Moesle",31
cluster_468,82075810,"Smoked Neckbone, Pork Alex Deli",31
cluster_468,82061440,"Smoked Jowls, Pork Belmont #15135",31
cluster_468,34207710,Pork Ham Boneless Smoked,31
cluster_468,34750010,Pork Ham Natural Fall Boneless,31
cluster_468,82115810,"Smoked Loins , Pork Alex Deli",31
cluster_468,34400290,Pork Ham Hocks,31
cluster_468,82001440,"Smoked Riblet/Sweetmeat, Pork Belmont #1",31
cluster_468,82015810,"Smoked Tails, Pork Alex Deli",31
cluster_468,82014610,"Smoked Tails, Pork Retail, P. M. #3857",31
cluster_468,34216707,Pork Ham Flat Smoked,31
cluster_468,SP239,PORK SMOKED HOCKS,31
cluster_468,34200049,Pork Ham Semi Boneless,31
cluster_468,84014610,"Smoked Tails, Turkey Retail  P. M. #3829",31
cluster_468,82011350,"Smoked Tails, Pork Ashland (30#)",31
cluster_468,82005810,"Smoked Riblet/Sweetmeat, Pork Alex Deli",31
cluster_468,82071440,"Smoked Neckbone, Pork Belmont #15108",31
cluster_468,82051441,"Smoked Spareribs, Pork Belmont #15120",31
cluster_468,84035810,"Smoked Necks, Turkey Alex Deli",31
cluster_468,41372080,"Pork Ham Hocks, Special Dekalb",31
cluster_468,82051440,"Smoked Rib Tips, Pork Belmont #15115",31
cluster_468,84005810,"Smoked Wings, Turkey Alex Deli",31
cluster_468,82265810,"Smoked Shanks Skinless, Pork Alex Deli",31
cluster_451,34751400,Pork Ham Outer Shank Muscle,5
cluster_451,31200000,Pork Inner Shank,5
cluster_451,34751230,Pork Inner Shank Muscle,5
cluster_451,31300000,Pork Outer Shank,5
cluster_451,31100001,Pork Shank-skin - on,5
cluster_441,13005,PORK WHL PIG H/OFF-z SPLIT 50#,14
cluster_441,1329910,PORK WHL PIG H/OFF-z 40-50#,14
cluster_441,13299018,PORK WHL PIG H/ON 060-70#,14
cluster_441,13005,PORK WHL PIG H/OFF-z SPLIT 50#,14
cluster_441,1300280,PORK WHL PIG H/OFF 100-120#,14
cluster_441,13301,PORK WHL PIG H/ON-COM-z 141-160#,14
cluster_441,13299021,PORK WHL PIG H/ON 100-120#,14
cluster_441,132991,PORK WHL PIG H/ON CUT 50-70#,14
cluster_441,1320820,PORK HEAD-z ~M-1P,14
cluster_441,13299,PORK WHL PIG H/ON 050-60#,14
cluster_441,1320810,PORK HEAD-z ~M-SPLIT 8HLVS,14
cluster_441,1300283,PORK WHL PIG H/OFF 70-90#,14
cluster_441,13299020,PORK WHL PIG H/ON 070-80#,14
cluster_441,13299019,PORK WHL PIG H/ON 080-90#,14
cluster_444,32100112,Pork Loin Back Ribs 1 1/2 Down,6
cluster_444,32101134,Pork Loin Back Ribs 1 3/4 Down SP ORDER,6
cluster_444,32120034,Pork Loin Back Ribs 1-3/4 Down,6
cluster_444,32000135,Pork Loin Back Ribs 1-3/4 Down-c/c,6
cluster_444,32101212,Pork Loin Back Ribs 2 1/2 Down Peeled,6
cluster_444,32000235,Pork Loin Back Ribs 2 3/4 Down Peeled,6
cluster_445,32000112,Pork Loin Back Ribs Frozen 1 1/2 Down,11
cluster_445,32000114,Pork Loin Back Ribs Frozen 1 1/4 Down,11
cluster_445,32100134,Pork Loin Back Ribs Frozen 1 3/4,11
cluster_445,32000212,Pork Loin Back Ribs Frozen 2 1/2 Down,11
cluster_445,32000214,Pork Loin Back Ribs Frozen 2 1/4 Down,11
cluster_445,32000234,Pork Loin Back Ribs Frozen 2 3/4 Down,11
cluster_445,32100201,Pork Loin Back Ribs Frozen 2 Down,11
cluster_445,2000211,Pork Loin Back Ribs Frozen 2. down,11
cluster_445,32000211,Pork Loin Back Ribs Frozen 2.- down,11
cluster_445,32000210,Pork Loin Back Ribs Frozen 2.25 down,11
cluster_445,32840000,Pork Loin Back Ribs Frozen 4PC,11
cluster_518,13066082,PORK Loin BI-CC-CR 10R-FR COM746 4P,30
cluster_518,13055687,PORK Loin-z BI-CC-CR 08R-FR-LB COM,30
cluster_518,13085734,PORK Loin-z BNL CC-Str-On COM5731,30
cluster_518,13080120,PORK Loin-z BNL CC-Str-On IBP-4283,30
cluster_518,13066080,PORK Loin-z BI-CC 11R COM 45672,30
cluster_518,13083786,PORK Loin-z BNL CC-Str-On SBF-80137,30
cluster_518,13066454,PORK Loin BI-CC->EE00 LP GW,30
cluster_518,13083786,PORK Loin-z BNL CC-Str-On SBF-80137,30
cluster_518,13066086,PORK Loin BI-CC-CR 10R COM 45754,30
cluster_518,13066072,PORK Loin BI-CC-CR 11R TO COM-45784,30
cluster_518,13058,PORK Loin-z BI M1/4T IND15802,30
cluster_518,13056077,PORK Loin BI M>EE06 GW,30
cluster_518,130729,PORK Loin BNL CC-Str-On *__,30
cluster_518,13066065,PORK Loin BI-CC 11R AMI-40230-VP,30
cluster_518,1301174,PORK Loin BI M1/4T IBP 2/2P,30
cluster_518,13080131,PORK Loin BNL CC-S/ON C/ON IBP-4630,30
cluster_518,13055748,PORK Loin-z BI-CC-CR 05R-FR COM747,30
cluster_518,1304245,PORK Loin BI-CC-CR 08R 13F 4/7.5#,30
cluster_518,130810,PORK Loin BNL CC-Str-On SMF 54655,30
cluster_518,13066107,PORK Loin BI-CC-CR 11R-LB COM604,30
cluster_518,13084008,PORK Loin-z BNL CC-Str/Off COM45701,30
cluster_518,13066073,PORK Loin-z BI-CC-CR 11R TO COM-784,30
cluster_518,130668,PORK Loin BI-CC 11R IBP-F4913,30
cluster_518,13083995,PORK Loin-z BNL CC-Str-On SMF,30
cluster_518,1305684,PORK Loin-z BI L1/4T IND15502,30
cluster_518,13066086,PORK Loin BI-CC-CR 10R COM 45754,30
cluster_518,13056046,PORK Loin BI M>EE07 GW,30
cluster_518,13056,PORK Loin BI M1/4T IND15802 2/2P,30
cluster_518,1304245Z,PORK Loin-z BI-CC-CR 08R HBP 5/7#,30
cluster_518,13066,PORK Loin BI-CC 11R IND18418 2/2P,30
cluster_498,31020102,Pork Shoulder Butt Boneless Sliced,7
cluster_498,31031000,Pork Shoulder Butt Boneless,7
cluster_498,31020104,Pork Shoulder Butt Boneless Fresh,7
cluster_498,31030005,Pork Shoulder Butt Diced 1-X1,7
cluster_498,31030000,"Pork Shoulder Butt Diced 1""x1""",7
cluster_498,20080,Pork Boneless Butt IBP/Seaboard,7
cluster_498,31031002,"Pork Shoulder Butt Boneless 2"" x 2""",7
cluster_503,33066000,Pork Loin Cubed Steaks 5oz,5
cluster_503,33066006,Pork Loin Cubed Steaks 6oz,5
cluster_503,33067000,Pork Loin Cubed Steaks 7oz,5
cluster_503,290060,"PORK STEAK BI, 6OZ",5
cluster_503,290080,"PORK STEAK BI, 8OZ",5
cluster_519,13110B,PORK Loin End-RIB BNL AMI-40130 VP,9
cluster_519,131102,PORK Loin-z End-RIB BNL IBP- VP,9
cluster_519,1301250,PORK Loin-z End-RIB BNL IND18335,9
cluster_519,13110787,PORK Loin-z End-RIB BNL AMI-40130,9
cluster_519,131101,PORK Loin-z End-RIB BNL AT-VP,9
cluster_519,13017973,PORK Loin-z End-RIB BNL HAT,9
cluster_519,131102,PORK Loin-z End-RIB BNL IBP- VP,9
cluster_519,13012536,PORK Loin-z End-RIB BNL-P&S,9
cluster_519,1301203,PORK Loin-z End-RIB-BI AMITY,9
cluster_502,40109990,PORK NECKBONES MEATY 40#,5
cluster_502,1320912S,PORK NECKBONES MEATY IND 30#,5
cluster_502,13209305,PORK NECKBONES MEATY-z COM 45721,5
cluster_502,1320912S,PORK NECKBONES MEATY IND 30#,5
cluster_502,13209157,PORK NECKBONES MEATY-z>00 FMC 30#,5
cluster_269,30118095,Pork Pig Whole Head On Dressed 80/95Lbs,4
cluster_269,30218090,Pork Pig Whole Head Off Dressed 80/90Lbs,4
cluster_269,30113040,Pork Pig Head On Dressed Lite 30/40,4
cluster_269,30117080,Pork Pig Whole Head On Dressed 120/160lb,4
cluster_547,250070,"PORK RIB CHOP CC, 7OZ",4
cluster_547,250080,"PORK RIB CHOP CC, 8OZ",4
cluster_547,250060,"PORK RIB CHOP CC, 6OZ",4
cluster_547,250141,"PORK RIB CHOP CC, 14OZ",4
cluster_537,32213120,Pork Rib Chop Double Bone 12oz,5
cluster_537,32211140,Pork Rib Chop Double Bone 14oz,5
cluster_537,32211160,Pork Rib Chop Double Bone 16oz,5
cluster_537,32210121,Pork Rib Chop Double Bone 20-22oz,5
cluster_537,32212200,Pork Rib Chop Double Bone 20oz,5
cluster_517,250041,"PORK RIB COUNTRY STYLE, 4OZ",5
cluster_517,250051,"PORK RIB COUNTRY STYLE, 5OZ",5
cluster_517,250061,"PORK RIB COUNTRY STYLE, 6OZ",5
cluster_517,250400,"RIB COUNTRY STYLE BONELESS, 4OZ",5
cluster_517,254063,"RIB COUNTRY STYLE BONELESS, 6OZ",5
cluster_510,250012,PORK RIB TIPS,12
cluster_510,SP2801,PORK RIB TIPS  ~30*,12
cluster_510,45079990,PORK RIBTIPS 10#,12
cluster_510,45089990,PORK RIBTIPS 30#,12
cluster_510,45129990,"Rib End, Pork Moesle (30#)",12
cluster_510,45081010,"Rib Tips #30, Pork, IBP",12
cluster_510,45051080,"Rib Tips #40, Pork, JBQ",12
cluster_510,45179980,"Rib Tips, Pork",12
cluster_510,45079981,"Rib Tips, Pork (30#)",12
cluster_510,45079990,PORK RIBTIPS 10#,12
cluster_510,45089990,PORK RIBTIPS 30#,12
cluster_510,45081560,"Rib Tips, Pork Sioux-Preme (30#)",12
cluster_511,131957,PORK RIBTIPS BRSKBONE IND 2000#,9
cluster_511,131950,PORK RIBTIPS BRSKBONE-z AMI 10#,9
cluster_511,131949,PORK RIBTIPS BRSKBONE-z AMI 30#,9
cluster_511,13194993,PORK RIBTIPS BRSKBONE-z COM-45745VP,9
cluster_511,13145568,PORK RIBTIPS BRSKBONE-z COM568 30#,9
cluster_511,13195310,PORK RIBTIPS BRSKBONE-z FMG 30#,9
cluster_511,1319543,PORK RIBTIPS BRSKBONE-z IBP-XWIDE,9
cluster_511,131955,PORK RIBTIPS BRSKBONE-z IND 30#,9
cluster_511,131962,PORK RIBTIPS BRSKBONE-z WIC-WIDE30#,9
cluster_154,21110,Pork Rind Pellet Cracklin (30#),7
cluster_154,40169980,Pork Rind Pellet Cracklin 30#,7
cluster_154,40164730,Pork Rind Pellet Cracklin 50#,7
cluster_154,13208C,PORK RIND PelletCracklin TRL 50#,7
cluster_154,13208997,PORK RIND PelletCracklin QUAL 50#,7
cluster_154,13209C,PORK RIND PelletCracklin VISITA 30#,7
cluster_154,40164890,Pork Rind Pellet Cracklin 65#,7
cluster_516,13039219,PORK SHL BUT BNL COM-45573 LC 6P,15
cluster_516,13039040,PORK SHL BUT BI SBF-22126 4/2-PC,15
cluster_516,13035,PORK SHL BUT BNL *__,15
cluster_516,13039IBP,PORK SHL BUT BI-z IBP-1213,15
cluster_516,13039IBP,PORK SHL BUT BI-z IBP-1213,15
cluster_516,13034442,PORK SHL BUT BNL SBF-24166 4/2-PC,15
cluster_516,13039210,PORK SHL BUT BI-z COM 45705 8/9#,15
cluster_516,130401,PORK SHL BUT BNL-z *,15
cluster_516,13039219,PORK SHL BUT BNL COM-45573 LC 6P,15
cluster_516,13039040,PORK SHL BUT BI SBF-22126 4/2-PC,15
cluster_516,13040,PORK SHL BUT BNL SMF-70659 4/2-PC,15
cluster_516,13039210,PORK SHL BUT BI-z COM 45705 8/9#,15
cluster_516,130349,PORK SHL BUT BNL->SQC.5-in 4/5#-VP,15
cluster_516,13055574,PORK SHL BUT BI COM-XLC 45574 6/14#,15
cluster_516,13039SF,PORK SHL BUT BI SMF-86793 4/2-PC,15
cluster_501,20119,Pork Sirloin Roast BONE-IN //ibp//,9
cluster_501,20111,Pork Sirloin Roast Boneless - Smithfield,9
cluster_501,20111,Pork Sirloin Roast Boneless - Smithfield,9
cluster_501,44002090,"Sirloin Bone IN, Pork APC (50#)",9
cluster_501,44141150,"Sirloin Bone IN, Pork Seaboard VP (60#)",9
cluster_501,44089990,"Sirloin Bone IN, Pork, Moesle",9
cluster_501,44141010,"Sirloin Roast Bone IN, Pork IBP VP (60#)",9
cluster_501,44271010,"Sirloin Roast Boneless VP, Pork, IBP",9
cluster_501,44271940,"Sirloin Roast Boneless, Pork, Premium I",9
cluster_442,1320872,PORK SNOUT-z ~M,5
cluster_442,1320868,PORK SNOUT-z COM 2/5#,5
cluster_442,13208N,PORK SNOUT-z IND,5
cluster_442,1320872,PORK SNOUT-z ~M,5
cluster_442,39000270,Pork Snouts,5
cluster_497,20167,Pork Spareribs IBP/Seaboard Medium,11
cluster_497,45001010,"Spareribs (Light) VP, Pork IBP",11
cluster_497,45009980,"Spareribs (Light), Pork",11
cluster_497,45111010,"Spareribs (Medium) 1Pc VP, Pork IBP",11
cluster_497,45014140,"Spareribs (Medium) 2pc, Pork Hormel",11
cluster_497,45011010,"Spareribs (Medium) VP, Pork IBP",11
cluster_497,45011940,"Spareribs (Medium) VP, Pork Premium Iowa",11
cluster_497,45031080,"Spareribs (Medium) VP, Pork, Wholestone",11
cluster_497,45011060,"Spareribs 4/Up (Medium) VP, Pork Indiana",11
cluster_497,45111920,"Spareribs Medium 1pc COV, Pork Prestage",11
cluster_497,45011920,"Spareribs Medium 4/2 VP, Pork Wholestone",11
cluster_272,13211B,PORK SPINE ESP SKL FED 2/30#,6
cluster_272,13210999,PORK SPINE ESP SKL-> CTS,6
cluster_272,13211000,PORK SPINE ESP SKL->D-01-in 30#~M,6
cluster_272,13211002,PORK SPINE ESP SKL->D-02-in 30#~M,6
cluster_272,1321115,PORK SPINE ESP SKL-z 2/30#,6
cluster_272,13210A,PORK SPINE ESP SKN/ON,6
cluster_419,13217236,PORK STOMACH SCLD-z *__,5
cluster_419,13217,PORK STOMACH SCLD-z IBP U5619 30#,5
cluster_419,132178,PORK STOMACH SCLD-z IND 30#,5
cluster_419,1321792,PORK STOMACH SCLD-z MLF 22#,5
cluster_419,13217237,PORK STOMACH SCLD-z NOR,5
cluster_440,13206A,PORK TRIMMING AMI 50% 60#-z,11
cluster_440,13206A,PORK TRIMMING AMI 50% 60#-z,11
cluster_440,48059980,PORK TRIMMING 72% COMB,11
cluster_440,48259980,"Trimmings 50%, COMBO Pork",11
cluster_440,48059981,PORK TRIMMING 72%,11
cluster_440,13206,PORK TRIMMING AMI 80% 60#,11
cluster_440,13206,PORK TRIMMING AMI 80% 60#,11
cluster_440,48159999,PORK TRIMMING 50% MOE,11
cluster_440,48159999,PORK TRIMMING 50% MOE,11
cluster_440,99999999,PORK TRIMMINGS 60% LEAN,11
cluster_440,1325730,PORK TRIMMING COM 72% 3/20#,11
cluster_437,13222,PORK UTERI OVARI *__ 30#-z,6
cluster_437,13221,PORK UTERI OVARI IND20#,6
cluster_437,13227,PORK UTERI OVARI PEO 30#-z,6
cluster_437,132214,PORK UTERI-z OVARI IBP 30#,6
cluster_437,132218,PORK UTERI-z OVARI SPX 30#,6
cluster_437,40111010,"Uteri, IBP, Pork",6
cluster_514,144241,"PORTERHOUSE, CH, 24OZ",3
cluster_514,144181,"PORTERHOUSE, CH, 18OZ",3
cluster_514,144300,"PORTERHOUSE, CH, 30OZ",3
cluster_47,31730,RED Potatoes A,11
cluster_47,31650,Potatoes (Russet),11
cluster_47,50130540,POTATO IDAHO US#2 BOX,11
cluster_47,90009074,POTATOES RED B`S-US#1/Keep Refrigerated,11
cluster_47,50130541,POTATO IDAHO 06oz US#2 BAG,11
cluster_47,50130587,POTATO IDAHO 50 CT,11
cluster_47,50130559,POTATO RED A #1 50#,11
cluster_47,50130592,POTATO IDAHO 40 CT,11
cluster_47,50130583,POTATO IDAHO US#2 60-100ct,11
cluster_47,50130553,POTATO RED B 50#,11
cluster_47,50130549,POTATO IDAHO 90 CT,11
cluster_131,22228987,PROSCIUTTO-DI PARMA GSI 18M 17#,4
cluster_131,2220503,PROSCIUTTO-DI PARMA ZERTO 19#,4
cluster_131,22230412,PROSCIUTTO-SAN DANIELE GSI 5293 17#,4
cluster_131,22228994,PROSCIUTTO FIOR SLCD-z 12/1# 70916,4
cluster_151,290450,"PULLED PORK BBQ, BYRON, 4/5#",6
cluster_151,220999,"PULLED PORK COOKED, SADLER, 2-5#",6
cluster_151,290247,"PULLED PORK SMOKED PIT, SADLER`S",6
cluster_151,290152,"PULLED PORK SMOKED, DBBQ, 5/2#",6
cluster_151,290153,"PULLED PORK WITH BBQ SAUCE, DBBQ, 5/2#",6
cluster_151,290246,"PULLED PORK WITH BBQ SAUCE, SADLER",6
cluster_158,98069980,"Quail, Whl B-In 26oz Wrappk (6/4.5oz)",3
cluster_158,77536660,Quail Whole  4.5oz,3
cluster_158,19279,QUAIL WHOLE 4.5-5 oz 36CT-z,3
cluster_42,95503579,Ravioli Spinach,6
cluster_42,905004,STUFFED FOODS BABY SPINACH RAVIOLI,6
cluster_42,900030,STUFFED FOODS BUTTERNUT SQUASH RAVIOLI,6
cluster_42,900070,STUFFED FOODS GRILLED VEGTABLE RAVIOLI,6
cluster_42,905002,STUFFED FOODS LOBSTER RAVIOLI,6
cluster_42,905013,STUFFED FOODS RICOTTA IMPASTATA RAVIOLI,6
cluster_433,162111,"RIBEYE, BONE IN, CREEKSTONE ANG, 22OZ",4
cluster_433,163220,"RIBEYE BONE IN, CH, 22OZ, CREEKSTONE ANG",4
cluster_433,164160,"RIBEYE BONE IN, CH, 16OZ",4
cluster_433,163160,"RIBEYE BONE IN, CH, 16OZ, CREEKSTONE ANG",4
cluster_558,164080,"RIBEYE 3/4 TAIL, CH, 8OZ",3
