product_id,product_code,product_description,similarity,usda_code,is_correct
item_12691,140066,"sirloin top butt st, cc, ch, 6oz",0.5645058751106262,185 A 4 Bottom sirloin or “flap meat”,False
item_11069,290160,"pork steak bi, 16oz",0.5615602731704712,185 A 4 Bottom sirloin or “flap meat”,False
item_13661,15101214,"top sirloin butt 1/4`, creekstone (ch)",0.5613592863082886,185 A 4 Bottom sirloin or “flap meat”,False
item_10074,131700,pork back rib ami 2.25- 33# r,0.5612918734550476,185 A 4 Bottom sirloin or “flap meat”,False
item_713,43870,beef bottom sirloin tri tip ch angs,0.5612335801124573,185 A 4 Bottom sirloin or “flap meat”,False
item_1974,13641610,beef top sirloin coulotte prime 10oz,0.5609651207923889,185 A 4 Bottom sirloin or “flap meat”,False
item_7158,15181130,"flap meat (sirloin), su karne",0.5591970682144165,185 A 4 Bottom sirloin or “flap meat”,False
item_1638,140087,"beef sirloin filet, ch, 8oz",0.5591288805007935,185 A 4 Bottom sirloin or “flap meat”,False
item_571,144022,"ball tip, ch, 2up",0.67254638671875,185b Ball Tip,False
item_674,13800102,beef ball tip 2 up,0.6631119251251221,185b Ball Tip,False
item_680,144019,"beef ball tip, diced, 1"" 2/5# pk",0.6418747305870056,185b Ball Tip,False
item_679,144023,"beef ball tip, diced, 0.5"" 2/5# pk",0.6391611099243164,185b Ball Tip,False
item_12652,144024,"sirloin ball tip, diced, ch, 1.5"" 2/5#pk",0.6379714012145996,185b Ball Tip,False
item_677,13801416,beef ball tip steak choice 16oz,0.6255834102630615,185b Ball Tip,False
item_572,144021,"ball tip, ch, 2up, cs lo",0.6170510053634644,185b Ball Tip,False
item_682,44002,beef ball tips 2 up,0.6056923866271973,185b Ball Tip,False
item_573,146020,"ball tip, no roll, 2up, cs lot",0.6010919213294983,185b Ball Tip,False
item_676,13801410,beef ball tip steak choice 10oz,0.5981661677360535,185b Ball Tip,False
item_675,13802713,beef ball tip steak,0.5894342064857483,185b Ball Tip,False
item_1213,13800403,beef loin ball tip choice-2 up,0.5792263746261597,185b Ball Tip,True
item_582,15191024,"ball-tip bnls, national (ch)",0.5783936977386475,185b Ball Tip,False
item_683,44300,beef ball tips ibp ch,0.5725404620170593,185b Ball Tip,False
item_1212,13800405,beef loin ball tip choice pinned,0.5549156665802002,185b Ball Tip,False
item_581,15191022,"ball-tip bnls, national (cangus)",0.5447906255722046,185b Ball Tip,False
item_577,15191004,"ball-tip bnls, greateromaha (ch)",0.5411466956138611,185b Ball Tip,False
item_678,13801505,beef ball tip steak choice angus 5oz,0.5408110022544861,185b Ball Tip,False
item_1211,13800408,beef loin ball tip boneless choice 8oz,0.5341089367866516,185b Ball Tip,False
item_575,15191204,"ball-tip bnls, creekstone (ch)",0.5297886729240417,185b Ball Tip,False
item_4914,17802306,chk br bi f-ball per 2000#,0.5268839597702026,185b Ball Tip,False
item_5345,17880003,chk fat-z rend tip top 2/20#,0.515066385269165,185b Ball Tip,False
item_574,15195004,"ball-tip bnls, black canyon (ch)",0.5149994492530823,185b Ball Tip,False
item_585,15191144,"ball-tip bnls, western reserve (ch)",0.5141895413398743,185b Ball Tip,False
item_578,15191001,"ball-tip bnls, greateromaha (prime)",0.5113196969032288,185b Ball Tip,False
item_587,15191141,"ball-tip bnls, western reserve (prime)",0.5098353624343872,185b Ball Tip,False
item_580,15191014,"ball-tip bnls, ibp (ch)",0.5095621943473816,185b Ball Tip,False
item_579,15191012,"ball-tip bnls, ibp (cangus)",0.5038881897926331,185b Ball Tip,False
item_13360,15222401,"tenderloin psmo, us212 (prime)",0.7210884690284729,189a Psmo tenderloin,False
item_14440,63348040,veal tenderloin psmo whole,0.7010623812675476,189a Psmo tenderloin,False
item_13356,15221024,"tenderloin psmo, national (ch)",0.6949959993362427,189a Psmo tenderloin,False
item_1843,13000499,beef tenderloin psmo #2,0.6522427797317505,189a Psmo tenderloin,False
item_1853,13000410,beef tenderloin psmo n.r,0.6445940732955933,189a Psmo tenderloin,False
item_1849,13000001,beef tenderloin psmo 6/up aaa,0.6437844038009644,189a Psmo tenderloin,False
item_1844,40000,beef tenderloin psmo - palo duro,0.6408487558364868,189a Psmo tenderloin,False
item_13357,15225723,"tenderloin psmo, national a b (ch_angus)",0.6401058435440063,189a Psmo tenderloin,False
item_1846,40070,beef tenderloin psmo 5up ii,0.6178646683692932,189a Psmo tenderloin,False
item_1854,13000606,beef tenderloin psmo prime,0.6157810688018799,189a Psmo tenderloin,False
item_13354,15221011,"tenderloin psmo, ibp (prime)",0.6086413860321045,189a Psmo tenderloin,False
item_13353,15221014,"tenderloin psmo, ibp (ch)",0.605863630771637,189a Psmo tenderloin,False
item_1855,13000600,beef tenderloin psmo prime 7/up,0.5925462245941162,189a Psmo tenderloin,False
item_13355,15221164,"tenderloin psmo, iowa premium (ch)",0.5908699631690979,189a Psmo tenderloin,False
item_1252,13000906,beef loin tenderloin psmo choice,0.5876071453094482,189a Psmo tenderloin,False
item_1852,13000405,beef tenderloin psmo light 5 down,0.5842356085777283,189a Psmo tenderloin,False
item_1891,140021,"beef tenderloin, psmo, #2, ch",0.5793949365615845,189a Psmo tenderloin,False
item_1847,40011,beef tenderloin psmo 5up prime,0.5780668258666992,189a Psmo tenderloin,False
item_13352,15221012,"tenderloin psmo, ibp (cangus)",0.5770230889320374,189a Psmo tenderloin,False
item_1856,13000411,beef tenderloin psmo ss & sm off,0.5757728219032288,189a Psmo tenderloin,False
item_1893,144051,"beef tenderloin, psmo, ch, 5up",0.5745392441749573,189a Psmo tenderloin,False
item_1851,13000905,beef tenderloin psmo choice 5 up,0.5730838179588318,189a Psmo tenderloin,False
item_1845,40010,beef tenderloin psmo 5up choice,0.5693240165710449,189a Psmo tenderloin,False
item_1848,40012,beef tenderloin psmo 5up select,0.5502995252609253,189a Psmo tenderloin,False
item_1850,13000415,beef tenderloin psmo choice 5 down,0.5497969388961792,189a Psmo tenderloin,False
item_1892,141050,"beef tenderloin, psmo, 5up, prime",0.5369858741760254,189a Psmo tenderloin,False
item_1895,144054,"beef tenderloin, psmo, ch, 5up, pc",0.5210074782371521,189a Psmo tenderloin,False
item_13327,145050,"tender, psmo, select, 5up",0.5185784697532654,189a Psmo tenderloin,False
item_13358,15421876,"tenderloin psmo, nb angus gold (n/r)",0.5155765414237976,189a Psmo tenderloin,False
item_1894,144053,"beef tenderloin, psmo, ch, 5up, cs lo",0.5139570832252502,189a Psmo tenderloin,False
item_2314,10390107,bf flank stk-z nr palo 2/15#,0.6344370245933533,193 Flank,False
item_2315,10406600,bf flank stk-z ute 4st 3/12#,0.6217991709709167,193 Flank,False
item_919,17100514,beef flank steak use 17100515,0.5911413431167603,193 Flank,False
item_8645,12254801,lamb flank untrimmed-z mar 60#,0.5788789391517639,193 Flank,False
item_2297,1039A010,bf flank stk ch nb,0.57294762134552,193 Flank,False
item_913,17101512,beef flank steak choice 12oz,0.5711590051651001,193 Flank,False
item_2304,1039NRAM,bf flank stk pr oma,0.5652267932891846,193 Flank,False
item_7113,134000,"flank steak, ch",0.5623475313186646,193 Flank,False
item_2296,10390544,bf flank stk ch ibp,0.5618613958358765,193 Flank,True
item_2293,1039A2CM,bf flank stk ch *__,0.5583102703094482,193 Flank,False
item_3211,101604,bf stk flank ch diced.25-in 10#vp,0.5545423626899719,193 Flank,False
item_2294,1039972,bf flank stk ch aur,0.5534707903862,193 Flank,False
item_14316,411674,veal flank steak,0.5527462959289551,193 Flank,False
item_2298,1039A0PK,bf flank stk ch oma,0.552063524723053,193 Flank,False
item_907,40820,beef flank steak,0.5482423305511475,193 Flank,False
item_2291,1039031,bf flank stk ang oma,0.5453886389732361,193 Flank,False
item_2300,10422012,bf flank stk ch->16-oz ivp,0.5445190072059631,193 Flank,False
item_7135,131130,"flank steak, prime, 13oz",0.5442463159561157,193 Flank,False
item_2309,103991,bf flank stk-z ch wgf,0.5438476800918579,193 Flank,False
item_7109,13199984,"flank steak, (ch)",0.5424460768699646,193 Flank,False
item_915,17101406,beef flank steak choice 6oz,0.5409000515937805,193 Flank,False
item_7114,134060,"flank steak, ch, 6oz",0.5397822260856628,193 Flank,False
item_2316,1040A0PK,bf flank stk-z ute lpr,0.5392648577690125,193 Flank,False
item_2295,10390547,bf flank stk ch blm,0.5387789011001587,193 Flank,False
item_7116,134067,"flank steak, ch, portioned spec size",0.5376673340797424,193 Flank,False
item_7111,13191567,"flank steak, (util)",0.5371531248092651,193 Flank,False
item_2306,1040A0PK,bf flank stk ute lpr,0.5369214415550232,193 Flank,False
item_2313,10401237,bf flank stk-z nr clr,0.5366999506950378,193 Flank,False
item_2292,10390548,bf flank stk cab ibp,0.5359148979187012,193 Flank,False
item_7126,13192260,"flank steak, m p beef (utl)",0.5319019556045532,193 Flank,False
item_916,17100515,beef flank steak choice angus 10lb/cs,0.5308191776275635,193 Flank,False
item_2305,10390400,bf flank stk se *__,0.5293017625808716,193 Flank,False
item_2290,41000,bf flank steak *palo duro* 425155,0.5282072424888611,193 Flank,False
item_911,17101412,beef flank steak choice,0.527329683303833,193 Flank,False
item_7115,134061,"flank steak, ch, 6oz portion",0.5262513160705566,193 Flank,False
item_914,17101405,beef flank steak choice 5oz,0.5249025821685791,193 Flank,False
item_2307,1039A100,bf flank stk-oma-hrf,0.5245957374572754,193 Flank,False
item_918,41940,beef flank steak select,0.5216747522354126,193 Flank,False
item_2301,10390555,bf flank stk ch-str ibp,0.5209157466888428,193 Flank,False
item_7107,40900,flank steak *excel* select 19341,0.5186826586723328,193 Flank,False
item_2308,10399892,bf flank stk-z brz mf,0.5150221586227417,193 Flank,False
item_2312,10399887,bf flank stk-z me gus,0.514800488948822,193 Flank,False
item_7121,13191004,"flank steak, greateromaha (ch)",0.5139902234077454,193 Flank,False
item_7110,13199985,"flank steak, (sel)",0.5125589370727539,193 Flank,False
item_7132,13191024,"flank steak, national (ch)",0.5110235810279846,193 Flank,False
item_917,17101611,beef flank steak prime,0.5094454288482666,193 Flank,False
item_7108,134002,"flank steak hand cut, ch, 4-10lb",0.506779134273529,193 Flank,False
item_7129,13191120,"flank steak, mex praderas",0.5056234002113342,193 Flank,False
item_2303,10399894,bf flank stk me fcb,0.5050448775291443,193 Flank,False
item_2302,1039922,bf flank stk me cvr,0.5041640996932983,193 Flank,False
item_7122,14193574,"flank steak, ibp (ch)",0.5028424859046936,193 Flank,False
item_7125,13191050,"flank steak, lp-afg (utl)",0.5028008818626404,193 Flank,False
item_7127,13199980,"flank steak, mex",0.5027546286582947,193 Flank,False
item_3920,29084000,capons,0.5335251092910767,Cap & Wedge,False
item_8294,174004,"inside round cap and side, ch",0.5234308242797852,Cap & Wedge,False
item_7604,45080,ground beef 93% - 93%,0.9348410964012146,Ground beef 81%,False
item_7612,41230,ground beef fine 73%,0.9161509275436401,Ground beef 81%,False
item_7616,42300,ground beef fine 80%,0.9081632494926453,Ground beef 81%,False
item_7615,42210,ground beef fine 75%,0.903712272644043,Ground beef 81%,False
item_7598,45090,ground beef 81% fresh,0.8954570889472961,Ground beef 81%,False
item_7600,19133660,"ground beef 85%, (40/1#) caviness",0.8923484086990356,Ground beef 81%,False
item_7596,19121070,ground beef 81% fine cs beef (80#),0.8919714689254761,Ground beef 81%,False
item_7595,19111070,ground beef 81% fine cs beef (40#),0.8851082921028137,Ground beef 81%,False
item_7642,19001050,"ground beef, 81%, afg (8/10#)",0.87244713306427,Ground beef 81%,False
item_7597,19125610,ground beef 81% fine showcase beef (60#),0.8625812530517578,Ground beef 81%,False
item_7639,19241050,"ground beef, 73%, afg (8/10#)",0.8616827130317688,Ground beef 81%,False
item_7610,42370,ground beef coarse 80%,0.8585590124130249,Ground beef 81%,False
item_7579,19163740,"ground beef 73%, excel",0.8530909419059753,Ground beef 81%,False
item_7613,41238,ground beef fine 73% 12/3#,0.8522992134094238,Ground beef 81%,False
item_1003,18260003,beef ground 90% frz,0.8521124720573425,Ground beef 81%,False
item_7659,45230,ground natural beef 85% //ibp//,0.8458794951438904,Ground beef 81%,False
item_7577,19251870,ground beef 73% fine 8/10# all american,0.841598391532898,Ground beef 81%,False
item_7582,19115590,ground beef 80% fine all american meats,0.8409579992294312,Ground beef 81%,False
item_7574,19271870,ground beef 73% fine 6/10# all american,0.832431435585022,Ground beef 81%,False
item_7576,19163660,ground beef 73% fine 8-10lb caviness,0.8258102536201477,Ground beef 81%,False
item_7578,19161870,ground beef 73% fine 8/10# nebraska,0.8254909515380859,Ground beef 81%,False
item_7655,57310640,ground lamb /beef 60/40%,0.8224302530288696,Ground beef 81%,False
item_7573,19161012,ground beef 73% fine 6/10 ibp(c-angus),0.821890652179718,Ground beef 81%,False
item_7575,19261870,ground beef 73% fine 6/10# nebraska,0.8150338530540466,Ground beef 81%,False
item_7572,19161010,ground beef 73% fine - ibp,0.814342737197876,Ground beef 81%,False
item_7580,19251872,ground beef 80% all american 6/10(cangus,0.8069959282875061,Ground beef 81%,False
item_7583,19111000,ground beef 80% fine greater omaha (60#,0.8041689395904541,Ground beef 81%,False
item_7638,19141020,"ground beef, 73% fat 27% lean national",0.7997341752052307,Ground beef 81%,False
item_7643,19134800,"ground beef, 85%, delta sunrise (6/1lb)",0.7955510020256042,Ground beef 81%,False
item_7602,19161000,ground beef 90% fine greater omaha (80#,0.791978657245636,Ground beef 81%,False
item_7641,19111020,"ground beef, 80% coarse grd national",0.7879557013511658,Ground beef 81%,False
item_7660,45210,ground organic beef 85% cl 12#,0.7873637080192566,Ground beef 81%,False
item_7640,19441020,"ground beef, 75% fat 25% lean national",0.786407470703125,Ground beef 81%,False
item_7586,19185350,ground beef 80% harris ranch (60#),0.78349369764328,Ground beef 81%,False
item_7584,19111010,ground beef 80% fine ibp (80#),0.7826354503631592,Ground beef 81%,False
item_7570,18260073,ground beef 70/30,0.7816126346588135,Ground beef 81%,False
item_999,190020,"beef ground 85%, organic prairie",0.7798702120780945,Ground beef 81%,False
item_985,18200008,beef ground 80/20,0.7787660956382751,Ground beef 81%,False
item_1004,1810091,beef ground 90/10,0.7766537070274353,Ground beef 81%,False
item_7608,45040,ground beef 93% organic 1# fzn fzn,0.7761001586914062,Ground beef 81%,False
item_7587,19111872,ground beef 80% nebraska beef (cangus),0.7760866284370422,Ground beef 81%,False
item_7605,45070,ground beef 93% choice angus //ibp/,0.7754067182540894,Ground beef 81%,False
item_7599,42302,ground beef 81/19 60#,0.7734339833259583,Ground beef 81%,False
item_7585,19181000,ground beef 80% greater omaha (60#) hala,0.7695148587226868,Ground beef 81%,False
item_1095,190803,"beef ground, 80/20 w/3%, pro, 5lb",0.7684158086776733,Ground beef 81%,False
item_7581,19313570,ground beef 80% chub ibp (24/2#),0.7611864805221558,Ground beef 81%,False
item_981,18104021,beef ground 70-30% pork,0.7572892904281616,Ground beef 81%,False
item_7607,45040,ground beef 93% organic 1# brick tf,0.7525167465209961,Ground beef 81%,False
item_978,18200012,beef ground,0.7510743737220764,Ground beef 81%,False
item_7571,19163570,ground beef 73% fine (3lb chub) ibp,0.7499300241470337,Ground beef 81%,False
item_983,18273000,beef ground 75/25,0.7486271262168884,Ground beef 81%,False
item_7606,45030,ground beef 93% grass fed 1# brick,0.7442574501037598,Ground beef 81%,False
item_7614,41230,ground beef fine 73% frozen,0.7430046796798706,Ground beef 81%,False
item_1022,SP11042,beef ground fresh 4 - 2.5#,0.733833909034729,Ground beef 81%,False
item_1000,18230085,beef ground 85/15 fresh,0.7280269265174866,Ground beef 81%,False
item_7636,SP1029,ground beef patty 8oz th4.09,0.7273302674293518,Ground beef 81%,False
item_7617,42301,ground beef fine 80/20 fresh,0.7253772616386414,Ground beef 81%,False
item_990,18250010,beef ground 80/20 fresh,0.7228096723556519,Ground beef 81%,False
item_7611,18200186,ground beef corase2x -85% anmar,0.7214952707290649,Ground beef 81%,False
item_1090,18180010,beef ground sirloin 80/20,0.7203027606010437,Ground beef 81%,False
item_1098,190855,"beef ground, 85/15, 5lb",0.7197039127349854,Ground beef 81%,False
item_7644,19711020,"ground beef, 90/10 fine grd national",0.7148007154464722,Ground beef 81%,False
item_7594,19119980,"ground beef 80/20, grass fed",0.7145906686782837,Ground beef 81%,False
item_7591,42302,ground beef 80/20 frzn 60#,0.7145519852638245,Ground beef 81%,False
item_996,18260001,beef ground 81/19 60 lb cs go,0.7134742140769958,Ground beef 81%,True
item_1020,SP1101,beef ground fresh,0.7132288217544556,Ground beef 81%,False
item_7632,SP1048,ground beef patty 4oz,0.7068361639976501,Ground beef 81%,False
item_988,18260005,beef ground 80/20 5#,0.7058504223823547,Ground beef 81%,False
item_995,190801,"beef ground 80/20, 10lb",0.7053883075714111,Ground beef 81%,False
item_1100,190900,"beef ground, 90/10, 5lb",0.7040311098098755,Ground beef 81%,False
item_1099,190901,"beef ground, 90/10, 10lb",0.7039105892181396,Ground beef 81%,False
item_7592,63081,ground beef 80/20 frzn 60# halal,0.7037263512611389,Ground beef 81%,False
item_7593,67280,ground beef 80/20 gop halal 24/1#,0.7020745277404785,Ground beef 81%,False
item_1097,190805,"beef ground, 80/20, 5lb",0.7015316486358643,Ground beef 81%,False
item_994,190039,"beef ground 80/20, 10/1#",0.7008262276649475,Ground beef 81%,False
item_7631,SP1041,ground beef patty 4/1-w,0.6991195678710938,Ground beef 81%,False
item_989,18200500,beef ground 80/20 angus,0.6987770199775696,Ground beef 81%,False
item_1055,18180081,beef ground patties 8/1,0.6987048387527466,Ground beef 81%,False
item_7588,18208100,ground beef 80/20 chuck/tenderloin 8oz,0.6981974244117737,Ground beef 81%,False
item_1094,190750,"beef ground, 75/25, 5lb",0.6980652213096619,Ground beef 81%,False
item_984,18278000,beef ground 78/22 fresh,0.696345329284668,Ground beef 81%,False
item_1457,190009,"beef r ground , 10#",0.6930956840515137,Ground beef 81%,False
item_1021,SP11025,beef ground fresh 2 - 5#,0.6915674805641174,Ground beef 81%,False
item_7589,42310,ground beef 80/20 fg 5#,0.6891793608665466,Ground beef 81%,False
item_7635,SP107,ground beef patty 7oz,0.68888920545578,Ground beef 81%,False
item_7630,SP104,ground beef patty 4 oz,0.6858041286468506,Ground beef 81%,False
item_1056,18100503,beef ground patties 80/20,0.6857461333274841,Ground beef 81%,False
item_1082,18110081,beef ground patties pure 8/1,0.6851353645324707,Ground beef 81%,False
item_1660,41951,beef special trim 93-95%,0.6837021112442017,Ground beef 81%,False
item_1040,18180041,beef ground patties 4/1,0.6824979782104492,Ground beef 81%,False
item_7633,SP1066,ground beef patty 6oz,0.6815264821052551,Ground beef 81%,False
item_1019,18140091,beef ground cvp 90/10,0.6796931624412537,Ground beef 81%,False
item_7645,34095,ground beef/bison,0.6782339811325073,Ground beef 81%,False
item_7601,18230086,ground beef 85/15 10 lb. case,0.6776723861694336,Ground beef 81%,False
item_1060,18100641,beef ground patties 80/20 pure 4/1,0.6773380637168884,Ground beef 81%,False
item_1077,18110041,beef ground patties pure 4/1,0.676858127117157,Ground beef 81%,False
item_218,190801,80/20 ground beef-frozen 36/1#,0.676397442817688,Ground beef 81%,False
item_1057,18210030,beef ground patties 80/20 3/1,0.675940215587616,Ground beef 81%,False
item_1046,18180051,beef ground patties 5/1,0.6740976572036743,Ground beef 81%,False
item_7590,42300,ground beef 80/20 frozen,0.6734064817428589,Ground beef 81%,False
item_9807,120006,pectoral meat,0.7208435535430908,Pectoral,False
item_2759,10162XL,bf pectoral meat ch *__,0.6140055060386658,Pectoral,False
item_9814,13071024,"pectoral meat, national (ch)",0.6045136451721191,Pectoral,False
item_1395,41950,beef pectoral meat,0.5875139236450195,Pectoral,False
item_2763,1016313,bf pectoral meat pr oma,0.5873469710350037,Pectoral,False
item_2761,10163XL,bf pectoral meat ch oma,0.577200174331665,Pectoral,True
item_2762,1016314,bf pectoral meat oma-hrf,0.5633625388145447,Pectoral,False
item_2758,1016310,bf pectoral meat cab oma,0.5592190027236938,Pectoral,False
item_2757,1016316,bf pectoral meat ang oma,0.5585319995880127,Pectoral,False
item_9809,13073390,"pectoral meat, black mountain",0.5584990978240967,Pectoral,False
item_9813,13071044,"pectoral meat, jbs (ch)",0.5470538139343262,Pectoral,False
item_2760,1016366,bf pectoral meat ch crk-mc,0.5407265424728394,Pectoral,False
item_9810,13071214,"pectoral meat, creekstone (ch)",0.5362588167190552,Pectoral,False
item_9812,13071004,"pectoral meat, greater omaha (ch)",0.5143924355506897,Pectoral,False
item_9073,44001920,"loin b/in 1/4"" trim cov, pork prestage",0.7436563372612,1/4 trim boneless Pork butt VAC,False
item_10206,260011,"pork butt sliced bone-in, 1/4",0.7208602428436279,1/4 trim boneless Pork butt VAC,False
item_11138,1325730,pork trimming com 72% 3/20#,0.7147953510284424,1/4 trim boneless Pork butt VAC,False
item_10964,31020140,"pork shoulder butt bone in 1/4""",0.7096506953239441,1/4 trim boneless Pork butt VAC,False
item_11137,1325734,pork trimming com 42% 3/20#,0.7024601101875305,1/4 trim boneless Pork butt VAC,False
item_9074,44003350,"loin b/in 1/4"" trim cov, pork swift",0.6968619227409363,1/4 trim boneless Pork butt VAC,False
item_3543,261111,bone in pork butt-sliced 1/4,0.692310094833374,1/4 trim boneless Pork butt VAC,False
item_11139,1325730,pork trimming com 72% 3/20#-z,0.6901416778564453,1/4 trim boneless Pork butt VAC,False
item_11140,39000370,pork trimmings,0.685969352722168,1/4 trim boneless Pork butt VAC,False
item_11085,290110,"pork strip 1/2""+5 from loin, 2/5#a",0.685545802116394,1/4 trim boneless Pork butt VAC,False
item_11129,290500,"pork trim, 50%",0.6828378438949585,1/4 trim boneless Pork butt VAC,False
item_10207,260004,"pork butt trim, cellar",0.6779812574386597,1/4 trim boneless Pork butt VAC,False
item_11125,39000351,pork trim 90%,0.6626025438308716,1/4 trim boneless Pork butt VAC,False
item_9079,44001010,"loin bone in 1/4"" trim 16/22, pork, ibp",0.6598795652389526,1/4 trim boneless Pork butt VAC,False
item_13730,480599809,"trimmings 72%, pork moesle (60#)",0.6562255024909973,1/4 trim boneless Pork butt VAC,False
item_11124,39000350,pork trim 72%,0.6558431386947632,1/4 trim boneless Pork butt VAC,False
item_10208,260006,"pork butt, 4-8#",0.6553659439086914,1/4 trim boneless Pork butt VAC,False
item_13728,48159999,"trimmings 50%, pork moesle (60#)",0.6549020409584045,1/4 trim boneless Pork butt VAC,False
item_13727,48259980,"trimmings 50%, combo pork",0.6547989249229431,1/4 trim boneless Pork butt VAC,False
item_11123,39000340,pork trim 42%,0.6521608233451843,1/4 trim boneless Pork butt VAC,False
item_10655,33716650,"pork loin chop bone in 1/2""",0.6507650017738342,1/4 trim boneless Pork butt VAC,False
item_13729,48059980,"trimmings 72%, combo pork",0.6497933864593506,1/4 trim boneless Pork butt VAC,False
item_11135,13206,pork trimming ami 80% 60#,0.647330641746521,1/4 trim boneless Pork butt VAC,False
item_11131,48059981,pork trimming 72%,0.6472033858299255,1/4 trim boneless Pork butt VAC,False
item_11133,13206A,pork trimming ami 50% 60#,0.6406687498092651,1/4 trim boneless Pork butt VAC,False
item_11136,13206,pork trimming ami 80% 60#-z,0.6406658291816711,1/4 trim boneless Pork butt VAC,False
item_9075,44103570,"loin b/in 3/8"" trim, half box pork, ibp",0.6399818062782288,1/4 trim boneless Pork butt VAC,False
item_11134,13206A,pork trimming ami 50% 60#-z,0.6373511552810669,1/4 trim boneless Pork butt VAC,False
item_10152,39000390,pork belly trimmings,0.6371898055076599,1/4 trim boneless Pork butt VAC,False
item_11132,48059980,pork trimming 72% comb,0.6325427889823914,1/4 trim boneless Pork butt VAC,False
item_11130,48159999,pork trimming 50% moe,0.628382682800293,1/4 trim boneless Pork butt VAC,False
item_10714,21116,pork loin smoked boneless 1/2 pc loins,0.6239705681800842,1/4 trim boneless Pork butt VAC,False
item_10140,43019990,pork belly skl trimmed,0.6229662895202637,1/4 trim boneless Pork butt VAC,False
item_10975,31030000,"pork shoulder butt diced 1""x1""",0.6208063364028931,1/4 trim boneless Pork butt VAC,False
item_11172,13208S,pork-salted belly amv 15/1#,0.6189258098602295,1/4 trim boneless Pork butt VAC,False
item_3849,46091150,"butt boneless 1/4 vp, pork, seaboard",0.6176307797431946,1/4 trim boneless Pork butt VAC,False
item_10754,240026,"pork loins frozen cc boneless, 1/2 cut",0.615926206111908,1/4 trim boneless Pork butt VAC,False
item_10965,31021120,pork shoulder butt bone in sliced 8oz,0.6155596375465393,1/4 trim boneless Pork butt VAC,False
item_10562,32100112,pork loin back ribs 1 1/2 down,0.6141484379768372,1/4 trim boneless Pork butt VAC,False
item_10581,1301174,pork loin bi m1/4t ibp 2/2p,0.6120594143867493,1/4 trim boneless Pork butt VAC,False
item_11149,1300280,pork whl pig h/off 100-120#,0.6114238500595093,1/4 trim boneless Pork butt VAC,False
item_10979,31010000,pork shoulder ct butts,0.611206591129303,1/4 trim boneless Pork butt VAC,False
item_11163,132991,pork whl pig h/on cut 50-70#,0.6110802888870239,1/4 trim boneless Pork butt VAC,False
item_10976,31030005,pork shoulder butt diced 1-x1,0.6101304888725281,1/4 trim boneless Pork butt VAC,False
item_10972,31020102,pork shoulder butt boneless sliced,0.6078002452850342,1/4 trim boneless Pork butt VAC,False
item_10565,32000135,pork loin back ribs 1-3/4 down-c/c,0.6069220304489136,1/4 trim boneless Pork butt VAC,False
item_11150,1329910,pork whl pig h/off 40-50#,0.606775164604187,1/4 trim boneless Pork butt VAC,False
item_11156,13309,pork whl pig h/on 050-60# split,0.6067518591880798,1/4 trim boneless Pork butt VAC,False
item_10582,13056,pork loin bi m1/4t ind15802 2/2p,0.6058265566825867,1/4 trim boneless Pork butt VAC,False
item_10707,250145,"pork loin rib skinless, 1.75-1.5",0.605383574962616,1/4 trim boneless Pork butt VAC,False
item_10118,35213904,"pork belly skin on cut 1/2""",0.6053101420402527,1/4 trim boneless Pork butt VAC,False
item_10093,13166C,pork back rib wic 1.75- le31#-z,0.6044636964797974,1/4 trim boneless Pork butt VAC,False
item_10579,13056088,pork loin bi l1/4t ind15502 2/2p,0.6040783524513245,1/4 trim boneless Pork butt VAC,False
item_10204,260003,"pork butt boneless, net weight",0.6038491129875183,1/4 trim boneless Pork butt VAC,False
item_10264,33716001,"pork chop bone in 3/4""",0.6038355827331543,1/4 trim boneless Pork butt VAC,False
item_11152,13005,pork whl pig h/off-split 50-200#,0.6016327142715454,1/4 trim boneless Pork butt VAC,False
item_10600,1304245,pork loin bi-cc-cr 08r 13f 4/7.5#,0.600872278213501,1/4 trim boneless Pork butt VAC,False
item_11141,99999999,pork trimmings 60% lean,0.6003779768943787,1/4 trim boneless Pork butt VAC,False
item_11155,13299,pork whl pig h/on 050-60#,0.5998982787132263,1/4 trim boneless Pork butt VAC,False
item_10406,38119000,pork ground 80/20,0.5993808507919312,1/4 trim boneless Pork butt VAC,False
item_11151,1300283,pork whl pig h/off 70-90#,0.599311351776123,1/4 trim boneless Pork butt VAC,False
item_11160,13299021,pork whl pig h/on 100-120#,0.5986292958259583,1/4 trim boneless Pork butt VAC,False
item_10930,13034IN,pork shl but bnl ind-5205 4/2/8#,0.5984089374542236,1/4 trim boneless Pork butt VAC,True
item_3858,46099980,butt boston boneless combo pork,0.5981111526489258,1/4 trim boneless Pork butt VAC,False
item_10419,41159980,pork ham bi s/off 23/27# comb,0.5971056818962097,1/4 trim boneless Pork butt VAC,False
item_10613,13073,pork loin bnl cc-str-on iow 6/9.5#,0.5967984795570374,1/4 trim boneless Pork butt VAC,False
item_10913,13039210,pork shl but bi com 45705 8/9#,0.5964949131011963,1/4 trim boneless Pork butt VAC,False
item_9119,44221060,"loin center cut, (1/4"") vp, pork indiana",0.5961235761642456,1/4 trim boneless Pork butt VAC,False
item_11057,32200300,pork spareribs 5/up,0.5960971117019653,1/4 trim boneless Pork butt VAC,False
item_10688,33044001,"pork loin diced 1"" x 1""",0.5960885882377625,1/4 trim boneless Pork butt VAC,False
